system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
182,2,158.0,19.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.46006263615413,36.30549225304684]}"
183,2,152.0,17.0,2.0,76.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73467761850947,36.355079256730235]}"
184,2,156.0,21.0,2.0,75.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.40562472993648,35.72284495976692]}"
185,2,164.0,22.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42421985631776,36.41382907631166]}"
186,2,157.0,27.0,3.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16658303283228,36.23596265005599]}"
187,2,156.0,26.0,2.0,74.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50399025354757,35.66975452647546]}"
188,2,151.0,19.0,3.0,74.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38972454940756,36.1615821445309]}"
189,2,154.0,21.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45773159069726,37.15251373444314]}"
190,2,154.0,21.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35927166127591,36.06510308301646]}"
191,2,155.0,18.0,2.0,72.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37840577682766,36.15565326365571]}"
192,2,158.0,23.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36385306922492,35.69158358787956]}"
193,2,155.0,20.0,2.0,79.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45359476610847,36.3938864770042]}"
194,2,154.0,21.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.68131769063277,36.42272239762444]}"
195,2,158.0,19.0,3.0,72.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37553574220033,37.15197474527267]}"
196,2,158.0,18.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04567436987165,36.63400615244935]}"
197,2,160.0,20.0,3.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25632472971581,36.00850922011693]}"
198,2,164.0,18.0,2.0,77.0,52.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48862906218912,36.037075646151926]}"
199,2,156.0,19.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31157111968918,35.50185939987352]}"
200,2,156.0,18.0,2.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47811877336493,35.63472023039479]}"
201,2,157.0,18.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49886985642809,36.12520037552405]}"
202,2,159.0,19.0,2.0,80.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52932274455975,36.062138642578866]}"
203,2,152.0,19.0,3.0,71.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39026353857804,36.268302000284294]}"
204,2,154.0,17.0,2.0,78.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19245451301492,36.14595145858721]}"
205,2,159.0,19.0,2.0,78.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35819368293497,35.694009039146685]}"
206,2,152.0,20.0,4.0,72.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38056173350955,36.038423119078104]}"
207,2,161.0,25.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44263989392405,37.27513377072545]}"
208,2,156.0,24.0,3.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34454386489821,37.21045507026885]}"
209,2,158.0,23.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4921324917972,35.69859044709569]}"
210,2,154.0,18.0,2.0,74.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42179440505063,36.243508498442594]}"
211,2,158.0,22.0,3.0,79.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19865288847535,36.07965579061919]}"
212,2,157.0,39.0,3.0,73.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15643664440358,36.56555452779944]}"
213,2,152.0,20.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6169084847614,36.155114274485236]}"
214,2,155.0,23.0,2.0,71.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1832916971169,36.24243052010165]}"
215,2,161.0,17.0,2.0,74.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52689729329262,36.163468606627546]}"
216,2,154.0,18.0,2.0,75.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42341137256204,36.24404748761307]}"
217,2,157.0,21.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2043122747653,36.07938629603396]}"
218,2,161.0,20.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27959566985636,37.13176265137998]}"
219,2,152.0,32.0,2.0,78.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.78210866551098,36.1481074152691]}"
220,2,151.0,19.0,2.0,73.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5883420587264,36.46395506916552]}"
221,2,165.0,20.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42691480217012,36.41436806548213]}"
222,2,153.0,19.0,2.0,75.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.41532653500497,36.22033196411231]}"
223,2,153.0,33.0,2.0,79.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73764205894706,36.134093696836835]}"
224,2,153.0,19.0,2.0,78.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51611750988317,36.353192794633586]}"
225,2,155.0,19.0,2.0,78.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58699458580021,36.27719532159708]}"
226,2,157.0,20.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17197292453699,36.150263371950984]}"
227,2,153.0,20.0,2.0,75.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52096841241743,36.206318245680045]}"
228,2,158.0,33.0,2.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39790379277491,36.79327745232374]}"
229,2,154.0,19.0,2.0,72.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38595162521426,36.2758478486709]}"
230,2,161.0,22.0,4.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39053303316328,35.66598160228215]}"
231,2,152.0,20.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48835956760388,36.314385574359626]}"
232,2,155.0,19.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.70314675203687,36.46745849877359]}"
233,2,153.0,20.0,2.0,73.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4139790620788,36.223026909964666]}"
234,2,157.0,18.0,2.0,74.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39834837613512,36.04758593497613]}"
235,2,150.0,18.0,2.0,75.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51126660734894,36.42110543011302]}"
236,2,150.0,26.0,2.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.23476516289695,36.19122654890684]}"
237,2,152.0,18.0,2.0,74.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52689729329262,36.25132384141443]}"
238,2,158.0,22.0,3.0,70.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02141985720041,36.642629979176895]}"
239,2,164.0,22.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26881588644693,36.76471102628874]}"
240,2,163.0,21.0,2.0,75.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26548754561384,36.1375971264449]}"
241,2,154.0,21.0,2.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27491985609709,36.14702943692816]}"
242,2,163.0,17.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82980920709772,36.421644419283496]}"
243,2,163.0,19.0,2.0,77.0,51.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49482743764955,35.888045140516496]}"
244,2,161.0,17.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.46329657117695,35.911221674846786]}"
245,2,156.0,19.0,2.0,78.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4765018058535,35.63310326288338]}"
246,2,156.0,22.0,3.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45036083108563,35.54066662014748]}"
247,2,156.0,20.0,2.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.40185180574318,36.26722402194335]}"
248,2,154.0,16.0,2.0,71.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38864657106663,36.272883408233305]}"
249,2,151.0,20.0,2.0,73.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20404278018006,36.232998209618394]}"
250,2,160.0,27.0,2.0,79.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81741245617687,36.26560705443193]}"
251,2,154.0,18.0,2.0,75.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4320351992896,36.31222961767774]}"
252,2,156.0,17.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59076750999351,36.27773431076755]}"
253,2,162.0,17.0,2.0,73.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52851426080403,36.164816079553724]}"
254,2,160.0,26.0,2.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81902942368828,36.26372059233528]}"
255,2,161.0,20.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5004868239395,35.894243515976925]}"
256,2,165.0,20.0,4.0,69.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16236552527877,37.16464099077875]}"
257,2,150.0,22.0,2.0,74.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36924296092964,36.26749351652858]}"
258,2,150.0,27.0,3.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17520685955982,36.177751819645046]}"
259,2,154.0,21.0,2.0,74.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29387888287386,37.16113756117068]}"
260,2,149.0,20.0,3.0,72.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.41451805124927,36.24189153093118]}"
261,2,158.0,19.0,4.0,73.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39026353857804,36.0090482092874]}"
262,2,152.0,22.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52635830412214,36.285010664568915]}"
263,2,153.0,21.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30752870091064,36.106874743728014]}"
264,2,157.0,19.0,2.0,79.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90122527218523,36.402779798316985]}"
265,2,159.0,24.0,2.0,73.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45925415239842,35.90717925606825]}"
266,2,152.0,23.0,2.0,78.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21707292608164,36.67308286730855]}"
267,2,160.0,20.0,2.0,78.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.89799133716238,36.413290087141185]}"
268,2,158.0,21.0,2.0,75.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39386137399637,37.109664095390634]}"
269,2,156.0,18.0,2.0,77.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81444801573927,36.44859387780708]}"
270,2,162.0,20.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45709819571653,35.91176066401726]}"
271,2,157.0,25.0,2.0,78.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50156480228046,35.66867654813451]}"
272,2,152.0,26.0,3.0,79.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58403014536262,36.038423119078104]}"
273,2,162.0,20.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37705830390148,35.67029351564593]}"
274,2,156.0,18.0,1.0,81.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48862906218912,36.371518426429624]}"
275,2,155.0,17.0,2.0,76.0,51.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48701209467771,36.231111747521744]}"
276,2,149.0,20.0,2.0,72.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37651931473101,36.0376146353224]}"
277,2,158.0,20.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46878086869194,37.091607958179836]}"
278,2,158.0,25.0,2.0,79.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.78992400848281,36.17802131423028]}"
279,2,155.0,19.0,2.0,75.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38433465770285,35.990992072076594]}"
280,2,152.0,24.0,2.0,76.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16065415195709,36.169127992917495]}"
281,2,164.0,19.0,2.0,74.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39053303316328,35.99260903958801]}"
282,2,158.0,21.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21158862856666,36.22760831791368]}"
283,2,155.0,18.0,2.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2118581231519,36.01767203601494]}"
284,2,151.0,26.0,3.0,77.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59480992877205,36.0766913501816]}"
285,2,159.0,23.0,4.0,72.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38945505482232,36.42218340845397]}"
286,2,153.0,20.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37678880931625,36.04758593497613]}"
287,2,153.0,23.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49977274599405,36.9417689687887]}"
288,2,157.0,20.0,2.0,74.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39619241945323,36.27018846238094]}"
289,2,157.0,18.0,1.0,78.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48701209467771,36.371518426429624]}"
290,2,156.0,19.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.83439061504673,36.454792253267506]}"
291,2,160.0,17.0,2.0,78.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.43985054226144,36.3224704119167]}"
292,2,160.0,19.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.90526769096377,36.45344478034133]}"
293,2,153.0,19.0,2.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55276877347526,36.37744730730481]}"
294,2,154.0,19.0,3.0,71.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38945505482232,36.26964947321047]}"
295,2,155.0,23.0,2.0,70.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18383068628737,36.24296950927212]}"
296,2,161.0,22.0,3.0,76.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28067364819731,37.12906770552762]}"
297,2,156.0,21.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3643920583954,35.98748864246853]}"
298,2,152.0,22.0,2.0,75.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50830216691134,36.3157330472858]}"
299,2,159.0,18.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7311741889014,36.442395502346656]}"
300,2,159.0,23.0,2.0,76.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81121408071644,36.258330700630566]}"
301,2,157.0,22.0,3.0,68.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30088574209,37.12960669469809]}"
302,2,157.0,21.0,2.0,79.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3681649825887,36.36882348057727]}"
303,2,152.0,20.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42745379134058,36.11900200006363]}"
304,2,155.0,25.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24617834128712,36.40170181997604]}"
305,2,162.0,21.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11789891871484,36.646672397955435]}"
306,2,160.0,20.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30321678754686,36.07480488808495]}"
307,2,149.0,23.0,4.0,72.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51719548822413,36.264259581505755]}"
308,2,152.0,20.0,4.0,78.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4929409755529,36.35454026755977]}"
309,2,158.0,21.0,2.0,73.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42421985631776,35.939518606296545]}"
310,2,156.0,18.0,2.0,79.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48674260009247,36.37313539394104]}"
311,2,155.0,16.0,2.0,77.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4013128165727,36.16885849833226]}"
312,2,152.0,16.0,2.0,74.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39457545194182,36.24943737931778]}"
313,2,156.0,22.0,3.0,76.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35657671542356,36.42326138679491]}"
314,2,152.0,16.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57405884570889,36.39738990661227]}"
315,2,154.0,20.0,2.0,74.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34013754572416,36.05432329960702]}"
316,2,158.0,21.0,3.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38406516311761,36.04866391331707]}"
317,2,156.0,17.0,2.0,78.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.46464404410312,36.3052227584616]}"
318,2,156.0,24.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18221371877596,36.23892709049358]}"
319,2,155.0,19.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53255667958257,36.39361698241897]}"
320,2,155.0,20.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26360108351719,36.13517167517778]}"
321,2,152.0,24.0,3.0,70.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54845686011149,36.23272871503316]}"
322,2,152.0,17.0,2.0,77.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73413862933899,36.35561824590071]}"
323,2,161.0,20.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45682870113129,36.31923647689387]}"
324,2,153.0,22.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35388176957119,36.470961928381655]}"
325,2,158.0,18.0,2.0,77.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81525649949498,36.44293449151713]}"
326,2,160.0,32.0,2.0,77.0,39.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51746498280937,35.70451932797088]}"
327,2,155.0,21.0,3.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53228718499733,36.20011987021962]}"
328,2,155.0,20.0,2.0,76.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26252310517624,36.13544116976301]}"
329,2,155.0,19.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25551624596011,36.02387041147537]}"
330,2,159.0,19.0,2.0,72.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45143880942658,36.31977546606434]}"
331,2,159.0,22.0,4.0,72.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2655819514241,36.985966080767376]}"
332,2,158.0,22.0,3.0,73.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04998628323541,36.634545141619824]}"
333,2,158.0,22.0,3.0,73.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04917779947971,36.63292817410841]}"
334,2,154.0,20.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4425454881138,36.17613485213363]}"
335,2,154.0,19.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25174332176681,36.03788412990764]}"
336,2,154.0,20.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45925415239842,36.24485597136877]}"
337,2,156.0,36.0,3.0,80.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74330144523701,36.13355470766636]}"
