system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
183,1,130.0,40.0,8.0,77.0,24.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8793155278164,39.57958196907726]}"
184,1,129.0,42.0,4.0,74.0,20.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03211895764514,39.540774748803294]}"
185,1,145.0,26.0,2.0,72.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22831101569685,39.30011608418768]}"
186,1,142.0,44.0,4.0,75.0,14.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07496859669763,39.50681843106358]}"
187,1,135.0,39.0,4.0,72.0,19.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14315072676231,39.33811482070593]}"
188,1,151.0,24.0,2.0,72.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4155153466255,38.97591409814894]}"
189,1,148.0,36.0,3.0,72.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54379476919777,38.69941265369695]}"
190,1,143.0,26.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36377238626022,38.87323666117408]}"
191,1,142.0,36.0,4.0,73.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72866805466955,39.09745615609032]}"
192,1,144.0,39.0,4.0,79.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92378213438033,39.5235270953482]}"
193,1,147.0,26.0,3.0,73.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11161986028972,39.52837799788245]}"
194,1,137.0,40.0,5.0,69.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95315704417104,39.28421590365876]}"
195,1,153.0,41.0,3.0,74.0,23.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8386218454458,39.524605073689145]}"
196,1,142.0,39.0,7.0,69.0,17.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.825147116184,39.4235446042257]}"
197,1,143.0,34.0,4.0,74.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11215884946019,39.46558575952249]}"
198,1,131.0,38.0,5.0,75.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84886263968475,39.462890813670136]}"
199,1,135.0,37.0,5.0,72.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7583124590455,39.32113666183607]}"
200,1,135.0,42.0,9.0,74.0,14.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05852942699826,39.47205362956815]}"
201,1,144.0,33.0,4.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17926300118393,39.19555218511616]}"
202,1,144.0,41.0,9.0,72.0,13.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86152888519084,39.50223702311457]}"
203,1,155.0,22.0,3.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47399567162168,39.04005380943508]}"
204,1,147.0,34.0,2.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52627762115743,38.89317926048153]}"
205,1,137.0,30.0,5.0,73.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11269783863065,39.45399749235735]}"
206,1,151.0,28.0,3.0,74.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77070920996636,39.34754713118919]}"
207,1,160.0,22.0,4.0,70.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42656462462017,38.87054171532172]}"
208,1,142.0,26.0,3.0,71.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05313953529352,39.61057384637938]}"
209,1,134.0,42.0,5.0,77.0,21.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70683899326545,39.08775435102182]}"
210,1,138.0,43.0,4.0,76.0,21.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71222888497017,39.08371193224328]}"
211,1,141.0,37.0,3.0,74.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85506101514518,39.57634803405443]}"
212,1,135.0,33.0,4.0,71.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74780217022132,39.47232312415339]}"
213,1,132.0,40.0,4.0,75.0,23.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75804296446027,39.386354351463154]}"
214,1,142.0,29.0,3.0,73.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.21348881350886,39.24648666172574]}"
215,1,152.0,38.0,4.0,75.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69013032898084,38.64335777996789]}"
216,1,143.0,41.0,4.0,76.0,22.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53894386666352,38.7546590436703]}"
217,1,148.0,21.0,3.0,71.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05475650280495,39.60033305214042]}"
218,1,144.0,33.0,4.0,74.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8755426036231,39.0357418960713]}"
219,1,146.0,34.0,3.0,72.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53032003993597,38.99046680575168]}"
220,1,152.0,40.0,4.0,72.0,22.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84643718841764,39.5693411748383]}"
221,1,144.0,34.0,2.0,74.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50552653809427,38.94438323167635]}"
222,1,141.0,40.0,4.0,71.0,15.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80574350604701,39.436210849731786]}"
223,1,140.0,29.0,3.0,72.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20971588931556,39.39821211321353]}"
224,1,156.0,23.0,2.0,72.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43195451632488,38.87269767200361]}"
225,1,129.0,36.0,5.0,72.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07173466167481,39.452380524845935]}"
226,1,136.0,37.0,5.0,74.0,16.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.21079386765652,39.460734856988246]}"
227,1,138.0,30.0,3.0,77.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6184447693081,38.914738827300404]}"
228,1,146.0,26.0,2.0,72.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43869188095579,39.0996121127722]}"
229,1,129.0,42.0,3.0,75.0,20.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05260054612307,39.24433070504386]}"
230,1,138.0,31.0,3.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06661426455533,39.29149225746013]}"
231,1,151.0,36.0,5.0,70.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52897256700979,39.094761210237955]}"
232,1,147.0,31.0,3.0,71.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47103123118409,39.084520415998995]}"
233,1,147.0,36.0,7.0,73.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50067563556003,39.124136120028666]}"
234,1,141.0,40.0,7.0,73.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86503231479891,39.34350471241065]}"
235,1,151.0,34.0,5.0,74.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86503231479891,38.87674009078215]}"
236,1,141.0,32.0,4.0,71.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7100729282883,39.533228900416695]}"
237,1,146.0,29.0,2.0,72.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3621554187488,38.88347745541304]}"
238,1,142.0,35.0,4.0,73.0,23.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88012401157212,39.50466247438169]}"
239,1,146.0,26.0,4.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8995276217091,39.20121157140612]}"
240,1,145.0,33.0,3.0,70.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5365184153964,39.21953720320216]}"
241,1,141.0,34.0,3.0,72.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24124675578815,39.39740362945782]}"
242,1,136.0,31.0,4.0,70.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16201534772881,39.2920312466306]}"
243,1,157.0,34.0,3.0,74.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58664440825027,38.798856155648984]}"
244,1,140.0,35.0,4.0,76.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02996300096325,39.084520415998995]}"
245,1,151.0,23.0,3.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.106229968585,39.57715651781014]}"
246,1,138.0,42.0,19.0,73.0,18.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83835235086056,39.47663503751716]}"
247,1,137.0,37.0,4.0,73.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92863303691456,39.518676192813956]}"
248,1,138.0,37.0,5.0,74.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10380451731788,39.177496047905365]}"
249,1,130.0,37.0,4.0,70.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80574350604701,39.44133124685126]}"
250,1,146.0,35.0,4.0,73.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18734783874099,39.19016229341145]}"
251,1,148.0,34.0,3.0,75.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93995180949447,39.15566698650126]}"
252,1,143.0,30.0,3.0,71.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16578827192212,39.33380290734216]}"
253,1,144.0,35.0,6.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86718827148079,39.29607366540914]}"
254,1,150.0,38.0,4.0,70.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85479152055994,39.49091825053466]}"
255,1,139.0,32.0,3.0,70.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89332924624867,39.506009947307874]}"
256,1,150.0,26.0,2.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46267689904178,38.95139009089248]}"
257,1,140.0,37.0,4.0,73.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56050343348238,38.8252666250021]}"
258,1,137.0,32.0,19.0,73.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56912726020994,39.24594767255527]}"
259,1,146.0,39.0,2.0,74.0,20.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86476282021367,39.12656157129579]}"
260,1,137.0,37.0,7.0,74.0,18.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71034242287352,39.02199767222427]}"
261,1,142.0,39.0,5.0,78.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8747341198674,38.88832835794729]}"
262,1,148.0,37.0,4.0,74.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76666679118782,39.38743232980409]}"
263,1,148.0,29.0,3.0,71.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24124675578815,39.431629441782775]}"
264,1,151.0,43.0,3.0,68.0,24.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80816895731414,39.516789730717306]}"
265,1,151.0,33.0,4.0,72.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73109350593668,39.539157781291884]}"
266,1,141.0,31.0,4.0,75.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20486498678133,39.44106175226603]}"
267,1,141.0,30.0,4.0,72.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70171859614598,39.46208232991443]}"
268,1,146.0,38.0,5.0,71.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72166119545344,39.44645164397075]}"
269,1,154.0,26.0,2.0,76.0,31.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81894874072358,39.055415000793516]}"
270,1,146.0,32.0,3.0,74.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15312202641604,39.19043178799669]}"
271,1,142.0,26.0,3.0,69.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5079519893614,39.26750723937414]}"
272,1,145.0,39.0,5.0,76.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7049525311688,39.03735886358272]}"
273,1,150.0,36.0,3.0,75.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75211408358508,39.12224965793201]}"
274,1,131.0,42.0,5.0,75.0,13.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07065668333387,39.2235796219807]}"
275,1,136.0,31.0,5.0,71.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16363231524024,39.29607366540914]}"
276,1,140.0,38.0,4.0,75.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49932816263384,38.74414875484611]}"
277,1,152.0,22.0,2.0,72.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07200415626005,39.62566554315259]}"
278,1,136.0,40.0,4.0,73.0,18.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93914332573877,39.00313305125776]}"
279,1,130.0,35.0,3.0,72.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75615650236362,39.60626193301561]}"
280,1,143.0,34.0,4.0,72.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18330541996245,39.202289549747064]}"
281,1,147.0,27.0,4.0,73.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42818159213158,39.04490471196932]}"
282,1,134.0,33.0,5.0,72.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03427491432703,39.41141734789009]}"
283,1,153.0,39.0,4.0,76.0,19.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98414892147315,39.299577095017206]}"
284,1,150.0,30.0,4.0,74.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56751029269853,38.85356355645186]}"
285,1,141.0,36.0,6.0,74.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74726318105084,39.572036120690655]}"
286,1,132.0,36.0,4.0,71.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01136787458198,39.14731265435895]}"
287,1,137.0,38.0,4.0,75.0,19.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91192437262995,39.49954207726221]}"
288,1,141.0,36.0,4.0,71.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93563989613071,38.98858034365503]}"
289,1,133.0,32.0,4.0,74.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03319693598608,39.466663737863435]}"
290,1,151.0,44.0,4.0,76.0,16.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69120830732177,38.960283412205264]}"
291,1,145.0,39.0,5.0,76.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70791697160641,39.03547240148607]}"
292,1,148.0,32.0,2.0,74.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18546137664434,39.498194604336035]}"
293,1,147.0,24.0,3.0,70.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5049875489238,39.21172186023032]}"
294,1,139.0,35.0,4.0,71.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2032480192699,39.44968557899358]}"
295,1,139.0,39.0,4.0,75.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07523809128287,39.50520146355216]}"
296,1,152.0,23.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60173610502348,39.32949099397839]}"
297,1,139.0,37.0,4.0,72.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07981949923189,39.47771301585811]}"
298,1,148.0,39.0,3.0,73.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97633357850131,39.014182329252435]}"
299,1,147.0,33.0,3.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11727924657967,39.39416969443499]}"
300,1,150.0,39.0,4.0,75.0,19.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84482022090623,39.12251915251725]}"
301,1,140.0,25.0,4.0,74.0,30.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41713231413692,38.95273756381866]}"
302,1,151.0,22.0,4.0,74.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12455560038103,39.609495868038444]}"
303,1,151.0,23.0,3.0,73.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49286029258819,38.9290220403179]}"
304,1,153.0,42.0,4.0,76.0,17.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77313466123348,38.93441193202262]}"
305,1,144.0,30.0,4.0,70.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16632726109259,39.27370561483456]}"
306,1,148.0,36.0,3.0,71.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56292888474951,38.81233088491078]}"
307,1,147.0,37.0,4.0,75.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60281408336442,38.832003989632994]}"
308,1,146.0,26.0,3.0,74.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5012146247305,38.93063900782932]}"
309,1,140.0,33.0,4.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03993430061698,39.555596950991266]}"
310,1,150.0,31.0,2.0,76.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88066300074259,39.13788034387569]}"
311,1,156.0,23.0,5.0,72.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4109339386765,39.065386300447244]}"
312,1,133.0,40.0,5.0,74.0,16.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72381715213533,39.04382673362838]}"
313,1,144.0,33.0,4.0,71.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15716444519458,39.504123485211224]}"
314,1,149.0,38.0,4.0,74.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83511841583773,39.09125778062989]}"
315,1,148.0,24.0,3.0,74.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51010794604329,38.86030092108276]}"
316,1,148.0,41.0,4.0,74.0,19.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76478032909117,39.00501951335441]}"
317,1,143.0,31.0,4.0,74.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70603050950976,39.235167889145835]}"
318,1,137.0,27.0,4.0,70.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22507708067401,39.245678177970035]}"
319,1,136.0,38.0,4.0,72.0,19.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93402292861929,39.00798395379201]}"
320,1,156.0,43.0,4.0,76.0,19.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69632870444127,38.919320235249415]}"
321,1,142.0,33.0,3.0,71.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2272330373559,39.19689965804235]}"
322,1,140.0,43.0,5.0,72.0,10.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1310234704267,39.320328178080366]}"
323,1,145.0,28.0,2.0,72.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1843833983034,39.249720596748574]}"
324,1,145.0,27.0,4.0,73.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42360018418258,38.946269693773]}"
325,1,138.0,40.0,4.0,76.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07658556420905,39.49469117472797]}"
326,1,143.0,34.0,2.0,70.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16848321777448,39.226813557003524]}"
327,1,140.0,38.0,5.0,72.0,18.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12671155706292,39.343235217825416]}"
328,1,150.0,29.0,3.0,75.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70333556365739,39.161056878205976]}"
329,1,142.0,33.0,4.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82676408369542,39.58012095824773]}"
330,1,150.0,37.0,4.0,75.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72624260340244,39.42677853924853]}"
331,1,141.0,32.0,4.0,70.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72839856008433,39.617850200180754]}"
332,1,158.0,47.0,4.0,73.0,14.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89171227873726,38.966751282250925]}"
333,1,157.0,35.0,2.0,76.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7583124590455,38.852755072696155]}"
334,1,149.0,38.0,4.0,74.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70144910156074,38.83874135426389]}"
335,1,154.0,32.0,2.0,71.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53409296412929,38.85410254562233]}"
336,1,144.0,31.0,3.0,71.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22076516731025,39.380425470587966]}"
337,1,154.0,41.0,4.0,75.0,23.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72920704384003,38.919050740664176]}"
338,1,127.0,35.0,5.0,72.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06903971582244,39.46747222161915]}"
